play_session_key,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,start_datetime_date_key,end_datetime_date_key,channel_key,status_key,duration_minutes
1151,198,2024-07-12 06:44:45.197000-06:00,2024-07-12 11:43:45.197000-06:00,BROWSER,ABORTED,3680,20240712,20240712,1,2,299.0
1152,347,2024-12-17 16:23:31.980000-06:00,2024-12-17 23:05:31.980000-06:00,BROWSER,COMPLETED,1652,20241217,20241217,1,1,402.0
1153,494,2024-12-12 21:59:04.403000-06:00,2024-12-13 05:06:04.403000-06:00,BROWSER,TIMEOUT,1207,20241212,20241213,1,3,427.0
1155,335,2024-03-31 23:50:47.305000-06:00,2024-04-01 06:24:47.305000-06:00,MOBILE,TIMEOUT,2783,20240331,20240401,2,3,394.0
1157,127,2024-12-28 05:20:25.870000-06:00,2024-12-28 12:11:25.870000-06:00,MOBILE,COMPLETED,1624,20241228,20241228,2,1,411.0
1158,399,2024-12-15 05:29:16.953000-06:00,2024-12-15 15:05:16.953000-06:00,BROWSER,COMPLETED,3861,20241215,20241215,1,1,576.0
1159,408,2024-12-26 05:02:40.223000-06:00,2024-12-26 09:39:40.223000-06:00,BROWSER,ABORTED,956,20241226,20241226,1,2,277.0
1160,392,2024-11-08 05:00:30.729000-06:00,2024-11-08 12:31:30.729000-06:00,BROWSER,COMPLETED,1506,20241108,20241108,1,1,451.0
1162,456,2024-11-27 20:53:07.263000-06:00,2024-11-27 23:44:07.263000-06:00,BROWSER,TIMEOUT,956,20241127,20241127,1,3,171.0
1163,442,2024-07-19 09:19:18.289000-06:00,2024-07-19 13:00:18.289000-06:00,BROWSER,TIMEOUT,2464,20240719,20240719,1,3,221.0
1164,72,2024-03-27 08:09:30.178000-06:00,2024-03-27 16:34:30.178000-06:00,MOBILE,COMPLETED,2000,20240327,20240327,2,1,505.0
1165,46,2024-12-21 23:56:02.682000-06:00,2024-12-22 01:00:02.682000-06:00,MOBILE,COMPLETED,3534,20241221,20241222,2,1,64.0
1166,172,2024-12-26 03:49:43.498000-06:00,2024-12-26 08:24:43.498000-06:00,BROWSER,COMPLETED,4999,20241226,20241226,1,1,275.0
1167,332,2024-10-09 18:08:25.090000-06:00,2024-10-10 03:37:25.090000-06:00,MOBILE,COMPLETED,2904,20241009,20241010,2,1,569.0
1168,278,2024-12-18 18:43:21.200000-06:00,2024-12-18 22:08:21.200000-06:00,BROWSER,ABORTED,2845,20241218,20241218,1,2,205.0
1169,40,2024-07-08 08:21:33.010000-06:00,2024-07-08 10:30:33.010000-06:00,MOBILE,COMPLETED,4773,20240708,20240708,2,1,129.0
1171,462,2024-05-12 09:25:03.352000-06:00,2024-05-12 11:42:03.352000-06:00,MOBILE,ABORTED,3095,20240512,20240512,2,2,137.0
1172,72,2024-12-13 08:26:38.107000-06:00,2024-12-13 13:02:38.107000-06:00,MOBILE,COMPLETED,2921,20241213,20241213,2,1,276.0
1173,5,2024-12-22 22:30:42.111000-06:00,2024-12-23 03:41:42.111000-06:00,BROWSER,ABORTED,1904,20241222,20241223,1,2,311.0
1174,500,2024-12-19 04:29:23.009000-06:00,2024-12-19 11:42:23.009000-06:00,BROWSER,COMPLETED,2691,20241219,20241219,1,1,433.0
1175,484,2024-12-30 08:35:21.274000-06:00,2024-12-30 17:46:21.274000-06:00,BROWSER,COMPLETED,1029,20241230,20241230,1,1,551.0
1176,16,2024-12-03 00:01:47.015000-06:00,2024-12-03 01:15:47.015000-06:00,MOBILE,ABORTED,521,20241203,20241203,2,2,74.0
1177,406,2024-07-21 23:32:43.059000-06:00,2024-07-22 08:38:43.059000-06:00,MOBILE,COMPLETED,1944,20240721,20240722,2,1,546.0
1178,118,2024-12-30 18:02:03.232000-06:00,2024-12-30 21:30:03.232000-06:00,BROWSER,COMPLETED,4372,20241230,20241230,1,1,208.0
1179,103,2024-12-29 21:17:51.784000-06:00,2024-12-30 01:42:51.784000-06:00,BROWSER,ABORTED,310,20241229,20241230,1,2,265.0
1180,499,2024-12-29 15:49:02.135000-06:00,2024-12-29 17:19:02.135000-06:00,MOBILE,COMPLETED,4882,20241229,20241229,2,1,90.0
1181,472,2024-10-18 21:01:03.930000-06:00,2024-10-19 05:59:03.930000-06:00,BROWSER,COMPLETED,4181,20241018,20241019,1,1,538.0
1182,175,2024-12-05 20:15:45.273000-06:00,2024-12-05 22:36:45.273000-06:00,BROWSER,ABORTED,1156,20241205,20241205,1,2,141.0
1183,300,2024-12-13 22:41:58.498000-06:00,2024-12-14 01:42:58.498000-06:00,BROWSER,ABORTED,4504,20241213,20241214,1,2,181.0
1185,432,2024-12-27 03:51:22.054000-06:00,2024-12-27 10:20:22.054000-06:00,BROWSER,TIMEOUT,4299,20241227,20241227,1,3,389.0
1186,89,2024-12-05 13:38:25.158000-06:00,2024-12-05 23:10:25.158000-06:00,MOBILE,COMPLETED,4745,20241205,20241205,2,1,572.0
1187,184,2024-12-25 01:42:07.630000-06:00,2024-12-25 11:16:07.630000-06:00,BROWSER,TIMEOUT,1503,20241225,20241225,1,3,574.0
1188,44,2024-08-22 11:49:10.288000-06:00,2024-08-22 17:04:10.288000-06:00,MOBILE,COMPLETED,220,20240822,20240822,2,1,315.0
1189,484,2024-12-30 18:13:35.454000-06:00,2024-12-30 21:44:35.454000-06:00,MOBILE,COMPLETED,2974,20241230,20241230,2,1,211.0
1190,432,2024-12-27 12:22:23.017000-06:00,2024-12-27 15:02:23.017000-06:00,BROWSER,TIMEOUT,3156,20241227,20241227,1,3,160.0
1191,447,2024-09-19 01:58:42.738000-06:00,2024-09-19 05:11:42.738000-06:00,MOBILE,TIMEOUT,1100,20240919,20240919,2,3,193.0
1192,326,2024-12-16 17:29:11.053000-06:00,2024-12-17 02:58:11.053000-06:00,BROWSER,COMPLETED,2089,20241216,20241217,1,1,569.0
1193,420,2024-11-28 04:06:27.579000-06:00,2024-11-28 05:12:27.579000-06:00,MOBILE,ABORTED,4802,20241128,20241128,2,2,66.0
1194,407,2024-09-14 21:07:09.212000-06:00,2024-09-15 00:10:09.212000-06:00,MOBILE,TIMEOUT,645,20240914,20240915,2,3,183.0
1196,485,2024-10-29 11:18:11.982000-06:00,2024-10-29 13:25:11.982000-06:00,MOBILE,COMPLETED,3837,20241029,20241029,2,1,127.0
1197,334,2024-01-25 12:47:23.042000-06:00,2024-01-25 18:22:23.042000-06:00,MOBILE,COMPLETED,2994,20240125,20240125,2,1,335.0
1198,226,2024-12-14 14:03:41.165000-06:00,2024-12-14 18:15:41.165000-06:00,BROWSER,COMPLETED,2492,20241214,20241214,1,1,252.0
1199,306,2024-12-11 08:09:20.733000-06:00,2024-12-11 09:26:20.733000-06:00,BROWSER,ABORTED,3300,20241211,20241211,1,2,77.0
1200,35,2024-08-13 01:02:58.028000-06:00,2024-08-13 04:13:58.028000-06:00,MOBILE,COMPLETED,357,20240813,20240813,2,1,191.0
1201,121,2024-12-09 23:51:03.713000-06:00,2024-12-10 02:51:03.713000-06:00,MOBILE,COMPLETED,341,20241209,20241210,2,1,180.0
1203,376,2024-12-24 11:35:21.085000-06:00,2024-12-24 19:34:21.085000-06:00,MOBILE,COMPLETED,3494,20241224,20241224,2,1,479.0
1204,366,2024-12-30 06:54:25.019000-06:00,2024-12-30 15:10:25.019000-06:00,MOBILE,TIMEOUT,1120,20241230,20241230,2,3,496.0
1205,90,2024-10-27 10:08:55.417000-06:00,2024-10-27 18:08:55.417000-06:00,MOBILE,TIMEOUT,4900,20241027,20241027,2,3,480.0
1206,76,2024-12-05 20:28:38.445000-06:00,2024-12-06 05:09:38.445000-06:00,BROWSER,ABORTED,4892,20241205,20241206,1,2,521.0
1207,456,2024-12-19 03:45:37.823000-06:00,2024-12-19 13:37:37.823000-06:00,MOBILE,ABORTED,2082,20241219,20241219,2,2,592.0
1208,461,2024-12-30 19:37:11.140000-06:00,2024-12-30 21:58:11.140000-06:00,BROWSER,TIMEOUT,2509,20241230,20241230,1,3,141.0
1209,444,2024-08-03 00:37:42.248000-06:00,2024-08-03 09:43:42.248000-06:00,BROWSER,ABORTED,2806,20240803,20240803,1,2,546.0
1210,183,2024-12-30 00:26:47.434000-06:00,2024-12-30 08:32:47.434000-06:00,MOBILE,TIMEOUT,902,20241230,20241230,2,3,486.0
1211,413,2024-12-12 11:05:45.190000-06:00,2024-12-12 11:59:45.190000-06:00,BROWSER,COMPLETED,4812,20241212,20241212,1,1,54.0
1212,393,2024-12-04 16:29:19.071000-06:00,2024-12-04 17:02:19.071000-06:00,BROWSER,COMPLETED,1521,20241204,20241204,1,1,33.0
1213,42,2024-08-21 14:24:44.074000-06:00,2024-08-21 17:55:44.074000-06:00,BROWSER,COMPLETED,2202,20240821,20240821,1,1,211.0
1214,457,2024-01-26 03:50:03.583000-06:00,2024-01-26 06:43:03.583000-06:00,BROWSER,TIMEOUT,230,20240126,20240126,1,3,173.0
1215,329,2024-12-30 13:08:53.139000-06:00,2024-12-30 16:46:53.139000-06:00,MOBILE,TIMEOUT,1171,20241230,20241230,2,3,218.0
1216,360,2024-12-30 21:43:39.759000-06:00,2024-12-30 23:35:39.759000-06:00,BROWSER,TIMEOUT,2502,20241230,20241230,1,3,112.0
1217,171,2024-08-02 02:43:34.690000-06:00,2024-08-02 11:52:34.690000-06:00,BROWSER,ABORTED,1948,20240802,20240802,1,2,549.0
1218,304,2024-02-02 07:54:46.406000-06:00,2024-02-02 16:23:46.406000-06:00,BROWSER,ABORTED,3283,20240202,20240202,1,2,509.0
1219,195,2024-12-25 20:35:20.677000-06:00,2024-12-26 06:02:20.677000-06:00,MOBILE,COMPLETED,1409,20241225,20241226,2,1,567.0
1220,85,2024-11-03 02:41:44.231000-06:00,2024-11-03 03:27:44.231000-06:00,BROWSER,TIMEOUT,3950,20241103,20241103,1,3,46.0
1221,354,2024-12-21 13:33:44.520000-06:00,2024-12-21 14:42:44.520000-06:00,BROWSER,ABORTED,118,20241221,20241221,1,2,69.0
1222,294,2024-12-27 02:07:11.262000-06:00,2024-12-27 04:09:11.262000-06:00,MOBILE,ABORTED,1195,20241227,20241227,2,2,122.0
1223,470,2024-12-28 05:31:34.382000-06:00,2024-12-28 12:59:34.382000-06:00,MOBILE,ABORTED,1671,20241228,20241228,2,2,448.0
1224,297,2024-11-02 18:31:08.078000-06:00,2024-11-03 01:49:08.078000-06:00,BROWSER,TIMEOUT,2672,20241102,20241103,1,3,438.0
1225,21,2024-11-26 08:59:44.549000-06:00,2024-11-26 12:23:44.549000-06:00,MOBILE,ABORTED,1832,20241126,20241126,2,2,204.0
1226,380,2024-12-23 20:38:24.605000-06:00,2024-12-23 22:56:24.605000-06:00,MOBILE,TIMEOUT,1920,20241223,20241223,2,3,138.0
1227,166,2024-12-12 18:58:54.497000-06:00,2024-12-13 04:01:54.497000-06:00,BROWSER,COMPLETED,2047,20241212,20241213,1,1,543.0
1228,184,2024-12-30 00:32:09.888000-06:00,2024-12-30 07:28:09.888000-06:00,BROWSER,TIMEOUT,3435,20241230,20241230,1,3,416.0
1230,451,2024-06-14 11:04:22.962000-06:00,2024-06-14 18:17:22.962000-06:00,MOBILE,COMPLETED,557,20240614,20240614,2,1,433.0
1231,100,2024-12-28 12:29:35.305000-06:00,2024-12-28 19:11:35.305000-06:00,BROWSER,COMPLETED,2399,20241228,20241228,1,1,402.0
1232,349,2024-12-14 03:07:34.741000-06:00,2024-12-14 12:35:34.741000-06:00,BROWSER,COMPLETED,3000,20241214,20241214,1,1,568.0
1233,11,2024-11-21 17:24:18.888000-06:00,2024-11-21 22:29:18.888000-06:00,MOBILE,COMPLETED,2291,20241121,20241121,2,1,305.0
1234,67,2024-11-05 12:20:23.291000-06:00,2024-11-05 20:14:23.291000-06:00,BROWSER,COMPLETED,4308,20241105,20241105,1,1,474.0
1235,159,2024-12-29 14:23:18.966000-06:00,2024-12-29 21:47:18.966000-06:00,MOBILE,ABORTED,238,20241229,20241229,2,2,444.0
1236,141,2024-12-27 03:51:36.668000-06:00,2024-12-27 07:51:36.668000-06:00,MOBILE,COMPLETED,3426,20241227,20241227,2,1,240.0
1237,408,2024-12-29 19:08:18.448000-06:00,2024-12-30 00:42:18.448000-06:00,BROWSER,TIMEOUT,1384,20241229,20241230,1,3,334.0
1238,320,2024-10-10 06:07:53.103000-06:00,2024-10-10 07:13:53.103000-06:00,MOBILE,COMPLETED,3929,20241010,20241010,2,1,66.0
1239,133,2024-07-05 18:47:11.790000-06:00,2024-07-06 02:14:11.790000-06:00,BROWSER,COMPLETED,3487,20240705,20240706,1,1,447.0
1240,306,2024-12-13 13:11:11.091000-06:00,2024-12-13 19:58:11.091000-06:00,MOBILE,COMPLETED,1033,20241213,20241213,2,1,407.0
1242,357,2024-12-06 22:38:37.078000-06:00,2024-12-07 04:46:37.078000-06:00,MOBILE,TIMEOUT,3534,20241206,20241207,2,3,368.0
1243,197,2024-08-02 12:45:05.356000-06:00,2024-08-02 20:00:05.356000-06:00,BROWSER,TIMEOUT,4504,20240802,20240802,1,3,435.0
1244,281,2024-12-30 16:23:41.676000-06:00,2024-12-30 20:49:41.676000-06:00,MOBILE,TIMEOUT,4854,20241230,20241230,2,3,266.0
1246,160,2024-03-31 08:45:53.781000-06:00,2024-03-31 10:32:53.781000-06:00,MOBILE,TIMEOUT,2017,20240331,20240331,2,3,107.0
1247,327,2024-11-26 21:03:46.607000-06:00,2024-11-26 21:39:46.607000-06:00,BROWSER,COMPLETED,1471,20241126,20241126,1,1,36.0
1248,414,2024-01-04 15:49:17.977000-06:00,2024-01-05 00:00:17.977000-06:00,MOBILE,TIMEOUT,1001,20240104,20240105,2,3,491.0
1249,492,2024-08-28 18:17:46.799000-06:00,2024-08-29 01:17:46.799000-06:00,MOBILE,TIMEOUT,1332,20240828,20240829,2,3,420.0
1251,175,2024-12-24 23:15:13.004000-06:00,2024-12-25 06:06:13.004000-06:00,BROWSER,COMPLETED,4296,20241224,20241225,1,1,411.0
1252,186,2024-12-29 19:41:12.892000-06:00,2024-12-30 01:33:12.892000-06:00,BROWSER,TIMEOUT,1025,20241229,20241230,1,3,352.0
1253,466,2024-12-04 08:10:07.972000-06:00,2024-12-04 13:45:07.972000-06:00,MOBILE,TIMEOUT,1584,20241204,20241204,2,3,335.0
1254,100,2024-12-30 04:38:48.708000-06:00,2024-12-30 14:36:48.708000-06:00,BROWSER,TIMEOUT,3097,20241230,20241230,1,3,598.0
1255,345,2024-10-07 03:55:55.802000-06:00,2024-10-07 12:58:55.802000-06:00,BROWSER,COMPLETED,1555,20241007,20241007,1,1,543.0
1256,308,2024-12-27 00:11:09.101000-06:00,2024-12-27 05:45:09.101000-06:00,BROWSER,ABORTED,4124,20241227,20241227,1,2,334.0
1257,125,2024-12-29 05:10:04.711000-06:00,2024-12-29 07:57:04.711000-06:00,MOBILE,ABORTED,1645,20241229,20241229,2,2,167.0
1258,40,2024-11-07 15:18:31.095000-06:00,2024-11-07 20:47:31.095000-06:00,BROWSER,TIMEOUT,2072,20241107,20241107,1,3,329.0
1259,246,2024-12-29 10:43:14.512000-06:00,2024-12-29 18:56:14.512000-06:00,MOBILE,COMPLETED,916,20241229,20241229,2,1,493.0
1260,463,2024-12-29 17:12:48.957000-06:00,2024-12-29 18:39:48.957000-06:00,BROWSER,TIMEOUT,3881,20241229,20241229,1,3,87.0
1261,173,2024-12-29 12:32:47.719000-06:00,2024-12-29 22:29:47.719000-06:00,BROWSER,TIMEOUT,4964,20241229,20241229,1,3,597.0
1262,415,2024-08-26 09:25:00.771000-06:00,2024-08-26 10:52:00.771000-06:00,MOBILE,ABORTED,4587,20240826,20240826,2,2,87.0
1263,398,2024-12-30 23:03:18.405000-06:00,2024-12-30 23:15:18.405000-06:00,BROWSER,ABORTED,3606,20241230,20241230,1,2,12.0
1264,58,2024-12-26 08:50:47.963000-06:00,2024-12-26 15:30:47.963000-06:00,MOBILE,TIMEOUT,580,20241226,20241226,2,3,400.0
1265,447,2024-11-16 21:27:06.922000-06:00,2024-11-16 22:36:06.922000-06:00,BROWSER,ABORTED,429,20241116,20241116,1,2,69.0
1266,341,2024-12-30 17:15:09.797000-06:00,2024-12-30 18:08:09.797000-06:00,BROWSER,TIMEOUT,4556,20241230,20241230,1,3,53.0
1267,51,2024-11-16 22:42:44.830000-06:00,2024-11-17 07:05:44.830000-06:00,MOBILE,ABORTED,4950,20241116,20241117,2,2,503.0
1268,33,2024-12-19 11:43:33.588000-06:00,2024-12-19 20:23:33.588000-06:00,MOBILE,TIMEOUT,4061,20241219,20241219,2,3,520.0
1269,450,2024-12-13 22:42:18.901000-06:00,2024-12-14 06:41:18.901000-06:00,MOBILE,COMPLETED,2681,20241213,20241214,2,1,479.0
1270,354,2024-12-22 01:07:53.803000-06:00,2024-12-22 08:45:53.803000-06:00,BROWSER,COMPLETED,4579,20241222,20241222,1,1,458.0
1271,271,2024-10-18 15:09:11.436000-06:00,2024-10-19 00:59:11.436000-06:00,BROWSER,TIMEOUT,4044,20241018,20241019,1,3,590.0
1272,216,2024-12-16 09:10:28.168000-06:00,2024-12-16 10:51:28.168000-06:00,MOBILE,TIMEOUT,2303,20241216,20241216,2,3,101.0
1273,230,2024-06-28 22:48:08.919000-06:00,2024-06-29 07:01:08.919000-06:00,BROWSER,COMPLETED,2248,20240628,20240629,1,1,493.0
1274,198,2024-11-03 15:16:09.451000-06:00,2024-11-03 20:59:09.451000-06:00,MOBILE,COMPLETED,4685,20241103,20241103,2,1,343.0
1275,97,2024-12-26 14:24:46.395000-06:00,2024-12-26 15:05:46.395000-06:00,BROWSER,COMPLETED,2135,20241226,20241226,1,1,41.0
1276,47,2024-06-29 17:41:28.239000-06:00,2024-06-30 01:41:28.239000-06:00,BROWSER,ABORTED,237,20240629,20240630,1,2,480.0
1277,472,2024-10-24 04:36:43.080000-06:00,2024-10-24 07:48:43.080000-06:00,BROWSER,COMPLETED,3122,20241024,20241024,1,1,192.0
1278,434,2024-12-23 09:22:24.179000-06:00,2024-12-23 15:54:24.179000-06:00,BROWSER,ABORTED,4116,20241223,20241223,1,2,392.0
1279,108,2024-06-11 16:04:11.571000-06:00,2024-06-11 19:30:11.571000-06:00,BROWSER,COMPLETED,3856,20240611,20240611,1,1,206.0
1280,442,2024-12-07 22:48:23.454000-06:00,2024-12-08 04:46:23.454000-06:00,BROWSER,TIMEOUT,1629,20241207,20241208,1,3,358.0
1281,486,2024-08-25 21:16:12.910000-06:00,2024-08-26 00:55:12.910000-06:00,BROWSER,ABORTED,4470,20240825,20240826,1,2,219.0
1282,147,2024-12-06 15:11:07.565000-06:00,2024-12-06 17:20:07.565000-06:00,BROWSER,TIMEOUT,2157,20241206,20241206,1,3,129.0
1284,443,2024-12-30 18:24:20.411000-06:00,2024-12-30 19:51:20.411000-06:00,MOBILE,TIMEOUT,2203,20241230,20241230,2,3,87.0
1285,396,2024-12-21 08:03:31.659000-06:00,2024-12-21 16:04:31.659000-06:00,BROWSER,TIMEOUT,4974,20241221,20241221,1,3,481.0
1286,205,2024-12-03 06:45:14.939000-06:00,2024-12-03 09:16:14.939000-06:00,BROWSER,ABORTED,557,20241203,20241203,1,2,151.0
1287,53,2024-10-29 22:32:23.607000-06:00,2024-10-30 05:49:23.607000-06:00,BROWSER,TIMEOUT,4180,20241029,20241030,1,3,437.0
1289,47,2024-09-08 06:11:23.133000-06:00,2024-09-08 07:54:23.133000-06:00,MOBILE,TIMEOUT,2980,20240908,20240908,2,3,103.0
1290,12,2024-12-09 13:42:02.268000-06:00,2024-12-09 22:53:02.268000-06:00,MOBILE,ABORTED,910,20241209,20241209,2,2,551.0
1292,387,2024-12-28 09:43:11.953000-06:00,2024-12-28 18:24:11.953000-06:00,MOBILE,ABORTED,1388,20241228,20241228,2,2,521.0
1293,338,2024-07-10 23:35:30.430000-06:00,2024-07-11 03:46:30.430000-06:00,MOBILE,COMPLETED,782,20240710,20240711,2,1,251.0
1294,497,2024-12-16 20:50:15.195000-06:00,2024-12-17 04:09:15.195000-06:00,MOBILE,ABORTED,409,20241216,20241217,2,2,439.0
1295,212,2024-02-18 08:08:31.225000-06:00,2024-02-18 13:58:31.225000-06:00,MOBILE,TIMEOUT,3362,20240218,20240218,2,3,350.0
1296,351,2024-11-22 14:52:20.665000-06:00,2024-11-22 16:35:20.665000-06:00,MOBILE,TIMEOUT,3080,20241122,20241122,2,3,103.0
1297,160,2024-10-03 04:21:08.083000-06:00,2024-10-03 07:31:08.083000-06:00,BROWSER,TIMEOUT,594,20241003,20241003,1,3,190.0
1298,386,2024-10-08 22:03:21.550000-06:00,2024-10-09 04:54:21.550000-06:00,MOBILE,ABORTED,3532,20241008,20241009,2,2,411.0
1299,337,2024-12-28 20:43:27.522000-06:00,2024-12-29 06:37:27.522000-06:00,BROWSER,TIMEOUT,4254,20241228,20241229,1,3,594.0
1300,196,2024-12-24 22:49:06.551000-06:00,2024-12-24 22:58:06.551000-06:00,BROWSER,COMPLETED,2544,20241224,20241224,1,1,9.0
1301,250,2024-11-29 19:15:09.147000-06:00,2024-11-29 23:58:09.147000-06:00,BROWSER,COMPLETED,3454,20241129,20241129,1,1,283.0
1302,96,2024-05-23 20:07:48.520000-06:00,2024-05-23 20:37:48.520000-06:00,BROWSER,COMPLETED,3501,20240523,20240523,1,1,30.0
1303,149,2024-12-27 18:14:26.594000-06:00,2024-12-28 03:23:26.594000-06:00,BROWSER,ABORTED,1733,20241227,20241228,1,2,549.0
1304,43,2024-12-18 01:26:56.173000-06:00,2024-12-18 07:56:56.173000-06:00,MOBILE,ABORTED,3610,20241218,20241218,2,2,390.0
1305,90,2024-11-10 21:17:26.361000-06:00,2024-11-11 03:37:26.361000-06:00,BROWSER,ABORTED,1930,20241110,20241111,1,2,380.0
1306,452,2024-12-28 20:14:05.587000-06:00,2024-12-29 01:53:05.587000-06:00,MOBILE,ABORTED,2476,20241228,20241229,2,2,339.0
1308,422,2024-12-17 06:15:21.408000-06:00,2024-12-17 14:30:21.408000-06:00,BROWSER,COMPLETED,3759,20241217,20241217,1,1,495.0
1309,61,2024-12-02 02:53:27.929000-06:00,2024-12-02 11:28:27.929000-06:00,MOBILE,COMPLETED,663,20241202,20241202,2,1,515.0
1310,146,2024-09-03 19:11:58.457000-06:00,2024-09-04 04:21:58.457000-06:00,BROWSER,COMPLETED,1736,20240903,20240904,1,1,550.0
1311,262,2024-12-26 14:47:47.380000-06:00,2024-12-26 15:36:47.380000-06:00,MOBILE,ABORTED,4292,20241226,20241226,2,2,49.0
1312,8,2024-11-20 12:01:53.033000-06:00,2024-11-20 17:32:53.033000-06:00,MOBILE,ABORTED,1541,20241120,20241120,2,2,331.0
1313,429,2024-10-31 12:40:03.340000-06:00,2024-10-31 18:17:03.340000-06:00,MOBILE,ABORTED,3383,20241031,20241031,2,2,337.0
1314,385,2024-12-04 23:23:39.098000-06:00,2024-12-05 00:52:39.098000-06:00,BROWSER,ABORTED,2631,20241204,20241205,1,2,89.0
1315,293,2024-12-30 13:35:22.879000-06:00,2024-12-30 19:54:22.879000-06:00,BROWSER,TIMEOUT,877,20241230,20241230,1,3,379.0
1316,326,2024-12-18 17:59:31.996000-06:00,2024-12-18 19:35:31.996000-06:00,BROWSER,COMPLETED,2761,20241218,20241218,1,1,96.0
1317,39,2024-08-11 20:58:38.159000-06:00,2024-08-12 04:30:38.159000-06:00,BROWSER,TIMEOUT,371,20240811,20240812,1,3,452.0
1318,481,2024-12-01 14:59:15.258000-06:00,2024-12-01 16:13:15.258000-06:00,MOBILE,COMPLETED,4279,20241201,20241201,2,1,74.0
1319,297,2024-12-11 21:24:55.649000-06:00,2024-12-12 04:39:55.649000-06:00,MOBILE,COMPLETED,116,20241211,20241212,2,1,435.0
1320,110,2024-12-28 01:49:33.218000-06:00,2024-12-28 04:01:33.218000-06:00,BROWSER,TIMEOUT,3316,20241228,20241228,1,3,132.0
1321,211,2024-12-29 14:45:38.414000-06:00,2024-12-30 00:28:38.414000-06:00,BROWSER,ABORTED,2840,20241229,20241230,1,2,583.0
1322,235,2024-04-25 20:24:15.280000-06:00,2024-04-26 00:31:15.280000-06:00,BROWSER,ABORTED,4658,20240425,20240426,1,2,247.0
1323,71,2024-12-29 02:25:08.574000-06:00,2024-12-29 07:34:08.574000-06:00,BROWSER,COMPLETED,4603,20241229,20241229,1,1,309.0
1324,463,2024-12-30 14:05:03.513000-06:00,2024-12-30 19:33:03.513000-06:00,MOBILE,ABORTED,929,20241230,20241230,2,2,328.0
1325,4,2024-08-26 19:52:11.068000-06:00,2024-08-26 22:27:11.068000-06:00,MOBILE,ABORTED,2164,20240826,20240826,2,2,155.0
1326,373,2024-01-01 10:31:55.209000-06:00,2024-01-01 18:49:55.209000-06:00,BROWSER,ABORTED,2832,20240101,20240101,1,2,498.0
1327,232,2024-12-18 00:21:41.127000-06:00,2024-12-18 04:22:41.127000-06:00,MOBILE,ABORTED,3887,20241218,20241218,2,2,241.0
1328,434,2024-12-27 06:41:08.274000-06:00,2024-12-27 11:40:08.274000-06:00,BROWSER,COMPLETED,897,20241227,20241227,1,1,299.0
1329,453,2024-07-14 02:53:44.120000-06:00,2024-07-14 07:37:44.120000-06:00,MOBILE,ABORTED,1076,20240714,20240714,2,2,284.0
1330,441,2024-09-17 17:57:23.587000-06:00,2024-09-17 19:32:23.587000-06:00,MOBILE,TIMEOUT,2476,20240917,20240917,2,3,95.0
1331,195,2024-12-30 08:53:56.010000-06:00,2024-12-30 18:22:56.010000-06:00,BROWSER,COMPLETED,452,20241230,20241230,1,1,569.0
1332,339,2024-12-30 14:16:23.549000-06:00,2024-12-30 14:34:23.549000-06:00,BROWSER,TIMEOUT,3270,20241230,20241230,1,3,18.0
1333,402,2024-12-26 02:09:26.578000-06:00,2024-12-26 04:16:26.578000-06:00,MOBILE,TIMEOUT,226,20241226,20241226,2,3,127.0
1335,462,2024-11-05 20:02:45.736000-06:00,2024-11-05 22:20:45.736000-06:00,BROWSER,COMPLETED,3521,20241105,20241105,1,1,138.0
1336,81,2024-10-28 16:11:20.393000-06:00,2024-10-28 19:02:20.393000-06:00,MOBILE,ABORTED,2886,20241028,20241028,2,2,171.0
1337,246,2024-12-30 12:30:35.072000-06:00,2024-12-30 16:48:35.072000-06:00,MOBILE,TIMEOUT,3303,20241230,20241230,2,3,258.0
1338,7,2024-11-13 05:08:13.069000-06:00,2024-11-13 11:11:13.069000-06:00,MOBILE,TIMEOUT,2960,20241113,20241113,2,3,363.0
1339,462,2024-11-07 05:02:29.800000-06:00,2024-11-07 07:11:29.800000-06:00,MOBILE,COMPLETED,2547,20241107,20241107,2,1,129.0
1340,174,2024-12-28 14:02:06.171000-06:00,2024-12-28 15:09:06.171000-06:00,MOBILE,COMPLETED,3044,20241228,20241228,2,1,67.0
1341,72,2024-12-14 16:30:10.604000-06:00,2024-12-14 23:04:10.604000-06:00,BROWSER,COMPLETED,1869,20241214,20241214,1,1,394.0
1342,407,2024-10-31 14:52:54.550000-06:00,2024-10-31 15:13:54.550000-06:00,BROWSER,ABORTED,2292,20241031,20241031,1,2,21.0
1343,199,2024-11-26 17:55:15.855000-06:00,2024-11-26 18:34:15.855000-06:00,BROWSER,TIMEOUT,4670,20241126,20241126,1,3,39.0
1345,404,2024-11-22 23:23:46.530000-06:00,2024-11-23 06:01:46.530000-06:00,BROWSER,ABORTED,3089,20241122,20241123,1,2,398.0
1346,177,2024-10-26 16:37:34.241000-06:00,2024-10-27 00:46:34.241000-06:00,MOBILE,ABORTED,2035,20241026,20241027,2,2,489.0
1347,352,2024-11-25 21:30:06.308000-06:00,2024-11-25 22:42:06.308000-06:00,MOBILE,ABORTED,377,20241125,20241125,2,2,72.0
1348,290,2024-12-29 05:40:48.788000-06:00,2024-12-29 10:15:48.788000-06:00,BROWSER,COMPLETED,3061,20241229,20241229,1,1,275.0
